person_id,start,end,party,party_id,swerik_party_id
i-PEJ1DBMnG7sGMU8qh8QjnF,1985-09-30,1988-10-03,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PFfhQqDgW5cUmvLUuZEh1g,2022-09-26,,Kristdemokraterna,Q213654,
i-PMHdnyf7B6baPyjrwkYv5e,1971-01-11,1974-01-10,Folkpartiet,Q110857,i-FpGjUCojANuvvwqsNXjcuu
i-PMHdnyf7B6baPyjrwkYv5e,1974-01-10,1976-10-04,Folkpartiet,Q110857,i-FpGjUCojANuvvwqsNXjcuu
i-PMHdnyf7B6baPyjrwkYv5e,1976-10-04,1979-10-01,Folkpartiet,Q110857,i-FpGjUCojANuvvwqsNXjcuu
i-PMx51X9QbaLUMtQNq6sVfz,2002-09-30,2006-02-20,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PMx51X9QbaLUMtQNq6sVfz,2006-02-21,2006-10-02,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PMx51X9QbaLUMtQNq6sVfz,2007-08-29,2010-10-04,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PMx51X9QbaLUMtQNq6sVfz,2010-10-04,2014-09-29,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PMx51X9QbaLUMtQNq6sVfz,2014-09-29,2018-09-24,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PMx51X9QbaLUMtQNq6sVfz,2018-09-24,2019-01-20,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PMx51X9QbaLUMtQNq6sVfz,2022-09-26,2022-09-26,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PMx51X9QbaLUMtQNq6sVfz,2022-10-18,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PN64tg77RLqQ93N6wdpSQ6,1994-10-08,1998-01-19,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PN64tg77RLqQ93N6wdpSQ6,1998-06-01,1998-10-05,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PNpuKbnfAZXfDt3FCHAXQV,2020-10-02,2021-09-07,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PNtNEDX6PkGV1MhkrC5uj1,1985-09-30,1988-10-03,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PNtNEDX6PkGV1MhkrC5uj1,1988-10-03,1988-10-03,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PNtNEDX6PkGV1MhkrC5uj1,1994-10-03,1998-10-05,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PNtNEDX6PkGV1MhkrC5uj1,1998-10-05,2002-09-30,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PPZKpwNr5kqkWArvESGC5X,2010-10-04,2014-09-29,Vänsterpartiet,Q110837,i-CJb7bcc1eZcehvGarg8GpB
i-PPZKpwNr5kqkWArvESGC5X,2014-09-29,2018-09-24,Vänsterpartiet,Q110837,i-CJb7bcc1eZcehvGarg8GpB
i-PPZKpwNr5kqkWArvESGC5X,2018-09-24,2020-11-03,Vänsterpartiet,Q110837,i-CJb7bcc1eZcehvGarg8GpB
i-PPtpTU7erj7n8C4rdQihuK,2007-11-14,2010-10-04,Miljöpartiet,Q213451,i-Qha9NerKBigcjJXgoRk4Md
i-PQWJzhaevKGbSNtPqoUeSA,1971-01-11,1974-01-10,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PQWJzhaevKGbSNtPqoUeSA,1974-01-10,1976-10-04,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PQWJzhaevKGbSNtPqoUeSA,1976-10-04,1979-10-01,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PQWJzhaevKGbSNtPqoUeSA,1979-10-01,1982-10-04,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PQWJzhaevKGbSNtPqoUeSA,1982-10-04,1985-09-30,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PQe8EhNJDXHurGqmN1U5hD,2022-09-26,,Miljöpartiet,Q213451,i-Qha9NerKBigcjJXgoRk4Md
i-PRFN1BS8QWUhjjGAM8w3Fj,2002-09-30,2006-10-02,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-PRFN1BS8QWUhjjGAM8w3Fj,2006-10-02,2006-10-05,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-PRFN1BS8QWUhjjGAM8w3Fj,2011-09-30,2011-09-30,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-PRHkYxGCaT2cbJpjjfnRtn,1988-10-03,1988-10-27,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-PRHkYxGCaT2cbJpjjfnRtn,1994-10-08,1998-10-05,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-PRHkYxGCaT2cbJpjjfnRtn,1998-10-05,2002-09-30,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-PRHkYxGCaT2cbJpjjfnRtn,2002-09-30,2006-10-02,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-PRHkYxGCaT2cbJpjjfnRtn,2006-10-02,2006-10-05,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-PRHkYxGCaT2cbJpjjfnRtn,2010-10-04,2010-10-04,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-PRHkYxGCaT2cbJpjjfnRtn,2014-10-04,2018-09-24,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-PRHkYxGCaT2cbJpjjfnRtn,2018-09-24,2019-12-31,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-PTF5wvZAe6S7xqLKP2h8kQ,1980-10-07,1980-11-06,Folkpartiet,Q110857,i-FpGjUCojANuvvwqsNXjcuu
i-PTF5wvZAe6S7xqLKP2h8kQ,1994-10-03,1998-10-05,Folkpartiet liberalerna,Q110857,i-Hm85EQfFmbYuYFPjpXtuCj
i-PTF5wvZAe6S7xqLKP2h8kQ,1998-10-05,2002-09-30,Folkpartiet liberalerna,Q110857,i-Hm85EQfFmbYuYFPjpXtuCj
i-PTF5wvZAe6S7xqLKP2h8kQ,2002-09-30,2006-10-02,Folkpartiet liberalerna,Q110857,i-Hm85EQfFmbYuYFPjpXtuCj
i-PTrhiFiqUrHZfrUpsQ8Nyy,2014-09-29,2018-09-24,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PTrhiFiqUrHZfrUpsQ8Nyy,2018-09-24,2022-09-26,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PTrhiFiqUrHZfrUpsQ8Nyy,2022-09-26,2023-08-25,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PTuw4s4dbEitoQexouPwtS,1998-10-05,2002-09-30,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-PTuw4s4dbEitoQexouPwtS,2006-10-02,2010-10-04,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-PTuw4s4dbEitoQexouPwtS,2014-01-15,2014-09-29,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-PTwgnmFQaFTXvr8SByLQzu,1989-10-01,1991-09-30,Vänsterpartiet,Q110837,
i-PTwgnmFQaFTXvr8SByLQzu,1991-09-30,1994-10-03,Vänsterpartiet,Q110837,i-CJb7bcc1eZcehvGarg8GpB
i-PTwgnmFQaFTXvr8SByLQzu,1994-10-03,1995-01-09,Vänsterpartiet,Q110837,i-CJb7bcc1eZcehvGarg8GpB
i-PTwgnmFQaFTXvr8SByLQzu,1995-10-10,1998-10-05,Vänsterpartiet,Q110837,i-CJb7bcc1eZcehvGarg8GpB
i-PVeQcRvegJXJJo2H94BNti,2006-10-02,2010-10-04,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-PVeQcRvegJXJJo2H94BNti,2010-10-04,2014-09-29,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-PVeQcRvegJXJJo2H94BNti,2014-09-29,2018-09-24,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-PWqj1GBPCPPwBfVxqPu2j1,2017-05-02,2017-07-02,Liberalerna,Q110857,i-Kpkv9BSujEEJp1S4rDiDt7
i-PWqj1GBPCPPwBfVxqPu2j1,2017-07-06,2017-08-06,Liberalerna,Q110857,i-Kpkv9BSujEEJp1S4rDiDt7
i-PWqj1GBPCPPwBfVxqPu2j1,2022-10-18,,Liberalerna,Q110857,
i-PWvuCiVXaEwm7t2ZdNxcC6,1979-11-16,1979-12-19,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PWvuCiVXaEwm7t2ZdNxcC6,1981-02-13,1981-03-14,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PWvuCiVXaEwm7t2ZdNxcC6,1981-11-13,1981-12-15,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PWvuCiVXaEwm7t2ZdNxcC6,1983-10-18,1983-11-17,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PWvuCiVXaEwm7t2ZdNxcC6,1984-10-16,1984-11-16,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PWvuCiVXaEwm7t2ZdNxcC6,1985-09-30,1988-10-03,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PWvuCiVXaEwm7t2ZdNxcC6,1988-10-03,1991-09-30,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PWvuCiVXaEwm7t2ZdNxcC6,1991-09-30,1994-10-03,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PWvuCiVXaEwm7t2ZdNxcC6,1994-10-03,1998-10-05,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PXnWJ6BujhJFDCkZeahBVd,1998-10-05,2002-09-30,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PXnWJ6BujhJFDCkZeahBVd,2002-09-30,2006-10-02,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PYk1FHT5xHTWNczRYuGRJg,2022-09-26,,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-PYvc2Ms52QaV2Vib4qJGzv,1974-01-10,1976-10-04,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-PYvc2Ms52QaV2Vib4qJGzv,1976-10-04,1979-10-01,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-PYvc2Ms52QaV2Vib4qJGzv,1979-10-01,1982-10-04,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-PYyYJc4bAcYHVAE5H3YE6g,1991-10-05,1994-10-03,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-PZnqvmWZ9PhCRqw6uhJsKm,1994-10-03,1996-03-10,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-PZnqvmWZ9PhCRqw6uhJsKm,1996-07-01,1998-10-05,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-PbE2uHn7tnWFUDBrLf8LsX,1971-01-11,1974-01-10,Folkpartiet,Q110857,i-FpGjUCojANuvvwqsNXjcuu
i-PdJw8xPqQjV6cBPBbRhsqT,1989-01-10,1989-01-29,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PdJw8xPqQjV6cBPBbRhsqT,1989-10-03,1990-06-30,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PdJw8xPqQjV6cBPBbRhsqT,1991-09-30,1993-10-05,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PdNdkuiqA1fGthPC1hasfD,1979-10-01,1982-10-04,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-PdNdkuiqA1fGthPC1hasfD,1982-10-04,1985-09-30,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-PdNdkuiqA1fGthPC1hasfD,1985-09-30,1988-10-03,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-PdNdkuiqA1fGthPC1hasfD,1988-10-03,1988-11-06,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-PdNdkuiqA1fGthPC1hasfD,1989-01-08,1991-09-30,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-Pdrt5Lc774RrxkCz3JRRWF,1988-10-03,1991-09-30,Miljöpartiet,Q213451,i-Qha9NerKBigcjJXgoRk4Md
i-Pe1ftVDt68xexZMLUFEKsL,1982-10-04,1985-09-30,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-Pe1ftVDt68xexZMLUFEKsL,1985-09-30,1987-04-28,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-Pe1ftVDt68xexZMLUFEKsL,1987-06-03,1987-11-24,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-Pe1ftVDt68xexZMLUFEKsL,1987-12-25,1988-05-03,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-Pe1ftVDt68xexZMLUFEKsL,1988-06-08,1988-10-03,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-PeAHVd4VgBo1Wio5YrYHrX,2017-01-10,2018-09-24,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PeMj54xpJ7ARDpgP8iEYQ9,1995-01-10,1995-10-09,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PeMj54xpJ7ARDpgP8iEYQ9,1995-10-10,1996-09-17,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PeMj54xpJ7ARDpgP8iEYQ9,1997-05-01,1998-10-05,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-Perad9eGoCowJz44FjB2ei,2022-11-07,2023-04-09,Miljöpartiet,Q213451,i-Qha9NerKBigcjJXgoRk4Md
i-Pf4gypjM8ocbfUutLJqncW,1988-10-03,1991-09-30,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-Pf4gypjM8ocbfUutLJqncW,1994-10-03,1998-10-05,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-PgfrE9pakWspkNp9dr9ejT,2010-10-04,2013-08-21,Kristdemokraterna,Q213654,i-BRRSButj7zSqB1u7zD6hod
i-PgfrE9pakWspkNp9dr9ejT,2014-03-01,2014-09-29,Kristdemokraterna,Q213654,i-BRRSButj7zSqB1u7zD6hod
i-PgfrE9pakWspkNp9dr9ejT,2014-09-29,2016-10-10,Kristdemokraterna,Q213654,i-BRRSButj7zSqB1u7zD6hod
i-PgfrE9pakWspkNp9dr9ejT,2017-05-01,2018-09-23,Kristdemokraterna,Q213654,i-BRRSButj7zSqB1u7zD6hod
i-PgfrE9pakWspkNp9dr9ejT,2018-09-24,2018-09-24,Kristdemokraterna,Q213654,i-BRRSButj7zSqB1u7zD6hod
i-Phsf5ymbqHKPakRqVWJbYP,1974-02-15,1976-10-04,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PiA69Zron44x5fF1pHdUBo,1971-01-11,1974-01-10,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PiA69Zron44x5fF1pHdUBo,1974-01-10,1974-01-10,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PiA69Zron44x5fF1pHdUBo,1976-10-04,1979-10-01,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PiA69Zron44x5fF1pHdUBo,1979-10-01,1979-10-01,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PiA69Zron44x5fF1pHdUBo,1982-10-04,1982-10-04,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PiA69Zron44x5fF1pHdUBo,1985-09-30,1988-10-03,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PjQgLPLrkyDV2oYQfyuWq2,2022-09-26,2024-04-17,Miljöpartiet,Q213451,i-Qha9NerKBigcjJXgoRk4Md
i-PjV5Vqo4cAe2QPui6MKgGm,2022-09-26,,Sverigedemokraterna,Q504069,i-Cb6hYmJf4EDxesFRgErquJ
i-PjjxQYR5UbxSEEqwa2s5mr,1971-05-19,1974-01-10,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-PjjxQYR5UbxSEEqwa2s5mr,1974-01-10,1976-10-04,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-PjjxQYR5UbxSEEqwa2s5mr,1976-10-04,1979-10-01,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-PjjxQYR5UbxSEEqwa2s5mr,1979-10-01,1982-10-04,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-PjjxQYR5UbxSEEqwa2s5mr,1982-10-04,1985-09-30,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-PjjxQYR5UbxSEEqwa2s5mr,1985-09-30,1988-10-03,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-PjjxQYR5UbxSEEqwa2s5mr,1988-10-03,1991-09-30,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-PjjxQYR5UbxSEEqwa2s5mr,1991-09-30,1994-10-03,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-PjjxQYR5UbxSEEqwa2s5mr,1994-10-03,1998-10-05,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-PkMeDucNdB3kVzpzFtsEgG,1979-10-01,1982-10-04,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-PkMeDucNdB3kVzpzFtsEgG,1982-10-04,1985-09-30,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-PkMeDucNdB3kVzpzFtsEgG,1985-09-30,1988-10-03,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-PkMeDucNdB3kVzpzFtsEgG,1988-10-03,1991-09-30,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-PkMeDucNdB3kVzpzFtsEgG,1991-09-30,1994-10-03,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-Pkm4JYH8E38gRpSAtf6Zm1,1976-10-04,1979-10-01,Folkpartiet,Q110857,i-FpGjUCojANuvvwqsNXjcuu
i-Pkm4JYH8E38gRpSAtf6Zm1,1979-10-01,1982-10-04,Folkpartiet,Q110857,i-FpGjUCojANuvvwqsNXjcuu
i-PmmWDhSQEkzH2tiLALeDpf,1988-10-03,1991-09-30,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PmmWDhSQEkzH2tiLALeDpf,1991-09-30,1994-10-03,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PmmWDhSQEkzH2tiLALeDpf,1994-10-03,1995-01-09,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-Pph7rDvCnNJk71Ej3B7uJK,2018-09-24,2022-09-26,Miljöpartiet,Q213451,i-Qha9NerKBigcjJXgoRk4Md
i-PqBYizmoJFwcgaFBC9zqs6,2006-10-02,2006-10-06,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PrkaUkuoauE9i2124cj3AX,1971-01-11,1973-11-20,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PrkaUkuoauE9i2124cj3AX,1974-01-10,1974-01-10,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PrmdUu6feMnTN6Rrku6MsP,2010-10-04,2014-09-29,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PrmdUu6feMnTN6Rrku6MsP,2014-09-29,2018-09-24,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PsR4X3jWbHud6ENpkwns5v,1971-01-11,1974-01-10,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PsR4X3jWbHud6ENpkwns5v,1974-01-10,1976-10-04,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PsSysCdjrkuVBAo163T4KM,1998-10-05,2002-09-30,Kristdemokraterna,Q213654,i-BRRSButj7zSqB1u7zD6hod
i-PsSysCdjrkuVBAo163T4KM,2002-09-30,2006-10-02,Kristdemokraterna,Q213654,i-BRRSButj7zSqB1u7zD6hod
i-PtgVSQS6zzFSG7jQDufZYA,2018-09-24,2022-09-26,Sverigedemokraterna,Q504069,i-Cb6hYmJf4EDxesFRgErquJ
i-PtgVSQS6zzFSG7jQDufZYA,2022-09-26,,Sverigedemokraterna,Q504069,i-Cb6hYmJf4EDxesFRgErquJ
i-Pu4JFuoHUq5W6JaAtvinyz,2006-10-02,2010-10-04,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-Pu4JFuoHUq5W6JaAtvinyz,2010-10-04,2014-09-29,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-Pu4JFuoHUq5W6JaAtvinyz,2014-09-29,2018-09-24,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-Pu4JFuoHUq5W6JaAtvinyz,2018-09-24,2022-09-26,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-PuoXETeuSrcAZQiyDU6dU7,1994-10-08,1995-10-09,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PuoXETeuSrcAZQiyDU6dU7,1995-10-10,1996-03-22,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PuoXETeuSrcAZQiyDU6dU7,1996-03-23,1996-09-30,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PuoXETeuSrcAZQiyDU6dU7,1996-10-01,1998-10-05,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PvJTHCyJiaxUeJhG5osdHg,1994-10-03,1998-10-05,Miljöpartiet,Q213451,i-Qha9NerKBigcjJXgoRk4Md
i-PvJTHCyJiaxUeJhG5osdHg,1998-10-05,2002-09-30,Miljöpartiet,Q213451,i-Qha9NerKBigcjJXgoRk4Md
i-PvZh9Zhc6sdAt87Ng4CMcQ,1991-09-30,1994-10-03,Ny demokrati,Q967278,i-YYGgpk3VEG9XW1wZTzUShT
i-PxnWyEEEJkswzBKdKbv36K,1994-10-03,1998-10-05,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PxnWyEEEJkswzBKdKbv36K,1998-10-05,2000-04-18,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PxnWyEEEJkswzBKdKbv36K,2000-05-13,2001-01-29,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PxnWyEEEJkswzBKdKbv36K,2001-03-13,2002-09-30,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PxnWyEEEJkswzBKdKbv36K,2002-09-30,2006-10-02,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PxnWyEEEJkswzBKdKbv36K,2006-10-02,2010-10-04,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PyYxwdbw2KYpXyCWKWHmmT,1998-10-05,2002-09-30,Folkpartiet liberalerna,Q110857,i-Hm85EQfFmbYuYFPjpXtuCj
i-PyYxwdbw2KYpXyCWKWHmmT,2002-09-30,2003-11-17,Folkpartiet liberalerna,Q110857,i-Hm85EQfFmbYuYFPjpXtuCj
i-PyYxwdbw2KYpXyCWKWHmmT,2003-12-19,2006-01-09,Folkpartiet liberalerna,Q110857,i-Hm85EQfFmbYuYFPjpXtuCj
i-PyYxwdbw2KYpXyCWKWHmmT,2006-02-11,2006-10-02,Folkpartiet liberalerna,Q110857,i-Hm85EQfFmbYuYFPjpXtuCj
i-PyYxwdbw2KYpXyCWKWHmmT,2006-10-02,2010-10-04,Folkpartiet liberalerna,Q110857,i-Hm85EQfFmbYuYFPjpXtuCj
i-PyYxwdbw2KYpXyCWKWHmmT,2010-10-04,2014-09-29,Folkpartiet liberalerna,Q110857,i-Hm85EQfFmbYuYFPjpXtuCj
i-PyYxwdbw2KYpXyCWKWHmmT,2014-09-29,2015-04-19,Liberalerna,Q110857,
i-PyYxwdbw2KYpXyCWKWHmmT,2018-09-24,2022-09-26,Liberalerna,Q110857,i-Kpkv9BSujEEJp1S4rDiDt7
i-PyYxwdbw2KYpXyCWKWHmmT,2022-09-26,2022-10-18,Liberalerna,Q110857,i-Kpkv9BSujEEJp1S4rDiDt7
i-PyiwQBpejCpREAaq6BBAgf,1971-01-11,1974-01-10,Folkpartiet,Q110857,i-FpGjUCojANuvvwqsNXjcuu
i-PyuBrn6sPrF8RQEvmB9xdP,2002-09-30,2004-04-12,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-PyuBrn6sPrF8RQEvmB9xdP,2004-08-07,2006-10-02,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-PyuBrn6sPrF8RQEvmB9xdP,2006-10-02,2010-10-04,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-PyuBrn6sPrF8RQEvmB9xdP,2010-10-04,2014-09-29,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-PyuBrn6sPrF8RQEvmB9xdP,2014-09-29,2018-09-24,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-PyuBrn6sPrF8RQEvmB9xdP,2018-09-24,2022-09-26,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-PzNviXpYSimQsvSkF9CmDz,1994-10-03,1996-03-22,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PzNviXpYSimQsvSkF9CmDz,1998-10-05,1998-10-05,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PzNviXpYSimQsvSkF9CmDz,2002-09-30,2002-09-30,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-PzNviXpYSimQsvSkF9CmDz,2006-10-02,2010-10-04,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
